Time (ms), Load Cell 1, Load Cell 2, Acc1 x (g), Acc1 y (g), Acc1 z (g), Gyr1 +x (g), Gyr1 +y (g), Gyr1 +z (g), Acc2 x (g), Acc2 y (g), Acc2 z (g), Gyr2 +x (g), Gyr2 +y (g), Gyr2 +z (g), Encoder (count)
8017,-26,58,-0.00095825,0.00133669,0.99856567,0.07827766,-0.00747677,0.00564579,0.00029175,0.00067747,0.99944341,0.03616337,-0.00289918,0.06683345,0
8032,-26,58,-0.00089722,0.00103152,0.99758911,0.10116585,0.03829959,-0.0019836,0.00169556,0.0005554,0.99864995,0.02853398,0.01235961,0.07446285,0
8047,-26,58,0.00007934,0.00072634,0.99624634,0.14694221,0.02304081,-0.01724239,0.00041382,0.00043333,0.99956548,0.03616337,-0.01815797,0.08209224,0
8061,-26,58,-0.00040894,0.0004822,0.99691772,0.14694221,-0.02273556,-0.02487179,0.00010864,0.00025022,0.99999273,0.01327519,-0.04104615,0.08972163,0
8076,-26,60,0.00056763,0.00011599,0.99703979,0.13931282,-0.01510617,0.01327519,0.00169556,0.00012815,0.99987066,0.02853398,-0.01815797,0.05920406,0
8091,-26,60,0.00050659,-0.00043333,0.99819946,0.11642464,-0.01510617,0.01327519,-0.00068481,0.00079954,1.00109136,0.01327519,-0.05630494,0.01342769,0
8106,-26,60,0.00099487,-0.00098264,0.99838257,0.13931282,0.02304081,0.01327519,0.00016968,0.00128782,1.00139654,-0.01724239,-0.00289918,0.02868648,0
8121,-26,60,0.00136108,-0.0005554,0.99972534,0.13168342,-0.00747677,0.02090458,-0.00080688,0.00110471,1.00231206,0.00564579,-0.01815797,0.02105709,0
8136,-25,60,0.00020142,-0.00061643,1.00033569,0.12405403,-0.04562375,-0.0019836,-0.00068481,0.00018919,1.00225103,0.00564579,-0.01815797,0.03631588,0
8150,-25,60,0.00172729,-0.00049436,0.99917603,0.10879524,-0.00747677,0.02853398,0.00059692,0.00061643,1.0002979,-0.0019836,-0.01052857,0.04394527,0
8165,-25,60,0.00154419,-0.00037229,1.00027466,0.07827766,-0.06088253,0.05905155,-0.00123413,0.00006711,1.00121343,0.02090458,-0.04867554,0.05157467,0
8180,-25,60,0.00117798,0.00011599,0.99893188,0.07064827,-0.03799435,0.02853398,0.00029175,0.00043333,1.00035894,0.00564579,0.00473022,0.08972163,0
8195,-25,60,0.00081177,-0.00012815,1.00003052,0.07064827,-0.06088253,0.02090458,-0.00074585,0.00025022,1.00017583,-0.009613,-0.01815797,0.05920406,0
8210,-25,60,-0.00089722,0.00017703,1.00112915,0.10116585,-0.08377072,-0.009613,-0.00141724,0.00012815,1.00054204,0.02090458,-0.01815797,0.02105709,0
8224,-25,60,-0.00022583,0.00054324,1.00045776,0.10879524,-0.05325314,-0.009613,0.00041382,-0.00023806,1.00048101,0.02853398,0.0352478,0.04394527,0
8239,-24,60,-0.00053101,0.00066531,0.99923706,0.13168342,-0.09140012,0.02090458,-0.00037964,0.00012815,1.00182378,0.02853398,-0.04867554,0.05157467,0
8254,-24,60,-0.00053101,0.00078738,0.99838257,0.13168342,-0.06088253,-0.02487179,0.0009021,0.0007385,1.00084722,0.00564579,-0.00289918,0.06683345,0
8269,-24,60,-0.00040894,0.0002991,0.99850464,0.13931282,-0.04562375,-0.009613,-0.0001355,0.00049436,1.00072515,-0.01724239,-0.02578736,0.04394527,0
8284,-24,56,-0.00053101,0.00060427,0.99923706,0.13168342,-0.06851193,-0.01724239,-0.00105103,0.00006711,1.0002979,0.00564579,-0.04104615,0.05920406,0
8299,-24,56,-0.00004273,0.00090945,0.99990845,0.15457161,-0.05325314,-0.03250118,0.00047485,-0.00005496,0.99877203,0.00564579,0.01998901,0.05157467,0
8313,-24,56,0.00032349,0.00084841,0.99978638,0.162201,-0.07614133,-0.009613,-0.00050171,-0.00011599,0.99962652,-0.009613,-0.04867554,0.05157467,0
8328,-20,56,0.00062866,0.0004822,0.99954224,0.13168342,-0.06088253,-0.01724239,0.00004761,0.00067747,0.99950445,-0.02487179,-0.00289918,0.06683345,0
8343,-20,56,0.00111694,0.0002991,0.99874878,0.13931282,-0.02273556,-0.009613,-0.00007446,0.00147092,1.00035894,-0.01724239,-0.03341676,0.02105709,0
8358,-20,56,0.00032349,0.00005496,0.99874878,0.09353645,-0.03036496,0.01327519,-0.0003186,0.00140989,1.00127447,-0.009613,-0.05630494,0.03631588,0
8373,-20,54,0.00099487,-0.00018919,0.99935913,0.09353645,-0.02273556,0.01327519,0.00035278,0.00165403,1.00090826,0.01327519,-0.00289918,0.05157467,0
8387,-20,54,0.00093384,-0.00061643,1.00045776,0.10116585,-0.04562375,-0.0019836,-0.00044067,0.00147092,1.00103033,0.01327519,-0.03341676,0.06683345,0
8402,-20,54,0.00032349,-0.0005554,1.00137329,0.08590706,-0.00747677,-0.01724239,0.00004761,0.00086057,1.00066411,0.03616337,-0.00289918,0.05920406,0
8417,-20,54,0.00093384,-0.0007385,1.00027466,0.07064827,0.00778202,-0.04013057,-0.00007446,0.00122678,1.00054204,0.03616337,-0.01052857,0.05920406,0
8432,-20,54,-0.00022583,-0.00031126,0.99960327,0.08590706,-0.03799435,-0.04775997,-0.00105103,0.00025022,1.00054204,0.04379277,-0.03341676,0.04394527,0
8447,-20,54,0.00026245,-0.00025022,1.00064087,0.10116585,-0.00747677,-0.04013057,-0.00007446,0.00037229,0.99913824,0.05142216,-0.00289918,0.05157467,0
8461,-20,54,0.00056763,-0.00012815,1.00143433,0.10116585,-0.03799435,-0.02487179,-0.00019653,0.00025022,0.99956548,0.06668095,-0.00289918,0.04394527,0
8476,-20,53,-0.0003479,0.00005496,1.00057983,0.10879524,-0.03036496,-0.04013057,0.00010864,0.00000608,0.99980962,0.03616337,0.00473022,0.05157467,0
8491,-20,53,0.00032349,0.00078738,0.99942017,0.12405403,-0.02273556,-0.04013057,0.00016968,-0.00023806,1.00035894,0.03616337,-0.01052857,0.03631588,0
8506,-20,53,-0.00053101,0.0004822,0.99966431,0.11642464,-0.04562375,0.02090458,-0.0001355,-0.00017703,1.0002979,0.04379277,-0.01815797,-0.00946049,0
8521,-24,53,-0.00077515,0.00097048,0.99935913,0.10879524,-0.04562375,-0.0019836,0.00145142,-0.00011599,1.00060308,0.03616337,0.0276184,-0.0018311,0
8535,-24,53,-0.00010376,-0.00012815,0.9992981,0.13168342,-0.04562375,-0.0019836,0.00114624,0.00061643,1.0013355,0.01327519,-0.03341676,0.01342769,0
8550,-24,53,-0.00065308,-0.00018919,1.00021362,0.12405403,-0.01510617,-0.01724239,0.00120728,0.00025022,1.00145757,-0.0019836,-0.00289918,-0.0018311,0
8565,-24,53,-0.00004273,-0.00012815,0.99905396,0.13168342,-0.00747677,-0.02487179,0.00108521,0.00025022,1.00078619,-0.0019836,-0.02578736,0.02868648,0
8580,-24,51,0.00001831,-0.00043333,0.99942017,0.13168342,-0.00747677,0.01327519,-0.00056274,0.00043333,1.00103033,-0.02487179,-0.05630494,0.03631588,0
8595,-24,51,0.00001831,0.00036013,0.99923706,0.12405403,-0.02273556,-0.0019836,0.00053589,0.0005554,1.00121343,-0.009613,-0.04104615,0.01342769,0
8609,-27,51,0.00081177,-0.00018919,0.99917603,0.12405403,0.00015262,-0.009613,0.00004761,0.00061643,1.00206792,-0.01724239,-0.06393433,0.01342769,0
8624,-27,51,0.00032349,-0.0007385,0.99813843,0.13931282,-0.03799435,0.00564579,0.00010864,0.00067747,1.00304449,-0.009613,-0.02578736,0.02105709,0
8639,-27,51,0.00123901,-0.00049436,0.99807739,0.13931282,-0.01510617,0.02853398,0.00059692,0.00031126,1.00225103,-0.02487179,-0.04104615,0.02868648,0
8654,-27,51,0.00105591,-0.00049436,0.99887085,0.12405403,-0.03799435,-0.0019836,-0.00074585,0.0007385,1.00182378,-0.01724239,-0.03341676,0.02105709,0
8669,-27,51,0.0008728,-0.00000608,0.9982605,0.12405403,-0.01510617,-0.0019836,-0.00050171,0.00006711,1.00164068,-0.02487179,-0.02578736,0.02868648,0
8684,-27,51,0.00099487,-0.00037229,0.99813843,0.10879524,-0.01510617,-0.01724239,-0.00062378,0.00000608,1.00109136,-0.02487179,-0.04104615,0.02105709,0
8698,-27,51,-0.0003479,-0.00037229,0.99868774,0.12405403,-0.03799435,-0.009613,-0.00044067,0.00012815,1.00078619,-0.009613,-0.04104615,0.02868648,0
8713,-27,51,0.00014038,0.00054324,0.99887085,0.12405403,-0.02273556,-0.0019836,-0.0003186,-0.00005496,1.00066411,0.02090458,-0.01815797,0.0057983,0
8728,-27,51,-0.00040894,0.00109255,0.9984436,0.11642464,-0.04562375,-0.01724239,-0.00105103,-0.00060427,1.00182378,0.01327519,-0.04104615,0.0057983,0
8743,-27,51,-0.00065308,0.00127566,0.99893188,0.09353645,-0.03036496,0.00564579,0.00016968,-0.00023806,1.00103033,0.00564579,-0.00289918,0.01342769,0
8758,-27,51,-0.00010376,0.00078738,0.99960327,0.10879524,-0.03036496,0.00564579,0.00059692,-0.00066531,0.99980962,-0.01724239,0.00473022,0.02105709,0
8772,-27,50,-0.00101929,0.00090945,0.99905396,0.12405403,-0.05325314,0.04379277,-0.00037964,-0.00042117,0.99993169,-0.0019836,0.0352478,0.02868648,0
8787,-27,50,-0.0003479,0.00084841,0.99765015,0.10879524,-0.02273556,0.02090458,0.00084106,-0.00023806,0.99919927,0.00564579,0.01998901,0.03631588,0
8802,-26,50,-0.0003479,0.00066531,0.99899292,0.13168342,-0.04562375,0.01327519,-0.00044067,-0.00066531,1.00048101,-0.009613,-0.03341676,-0.00946049,0
8817,-26,50,-0.00095825,0.00060427,0.99966431,0.13168342,-0.03799435,0.01327519,0.00016968,0.00018919,0.99999273,0.00564579,0.0352478,0.01342769,0
8832,-26,50,-0.0001648,0.00011599,0.99874878,0.13931282,-0.00747677,-0.01724239,0.00132935,0.00037229,0.99919927,0.02090458,0.0352478,0.0057983,0
8846,-26,50,-0.00022583,-0.00049436,1.00076294,0.11642464,-0.02273556,-0.02487179,-0.00050171,0.00031126,1.00041997,0.01327519,0.00473022,-0.02471928,0
8861,-26,50,0.00044556,-0.00037229,1.00149536,0.11642464,-0.02273556,-0.03250118,0.00096313,0.00086057,1.00035894,0.02853398,0.01998901,0.0057983,0
8876,-26,47,0.00038452,-0.00006711,1.00021362,0.09353645,-0.00747677,-0.02487179,-0.00160034,0.00134885,1.00054204,0.02090458,-0.07156373,0.01342769,0
8891,-26,47,-0.00071411,-0.00061643,1.00088501,0.10879524,-0.04562375,-0.01724239,-0.00086792,0.00128782,1.00041997,0.02853398,-0.04104615,-0.00946049,0
8906,-24,47,0.00001831,-0.00159299,1.00094604,0.11642464,-0.01510617,-0.009613,0.00059692,0.00159299,1.00048101,-0.009613,-0.00289918,0.0057983,0
8921,-24,47,-0.00059204,-0.00128782,1.00131226,0.11642464,-0.08377072,-0.03250118,-0.00166138,0.00098264,1.00151861,0.00564579,-0.04867554,-0.02471928,0
8935,-24,47,-0.00010376,-0.00079954,1.00027466,0.13931282,-0.06851193,-0.05538936,-0.00044067,0.00079954,1.00072515,0.02853398,0.01235961,-0.01708988,0
8950,-24,47,0.0006897,-0.0007385,0.99856567,0.09353645,-0.04562375,-0.04013057,-0.00141724,0.00067747,1.00041997,0.02090458,-0.01052857,-0.03234867,0
8965,-24,47,0.00032349,-0.00000608,0.99893188,0.07827766,-0.08377072,-0.02487179,-0.00062378,0.00098264,1.00041997,0.02090458,0.01235961,-0.0018311,0
8980,-24,43,0.00056763,0.00005496,0.99868774,0.07827766,-0.03799435,-0.01724239,0.00053589,0.00049436,0.99980962,0.01327519,0.04287719,0.0057983,0
8995,-20,43,-0.00071411,0.0002991,0.99954224,0.07064827,-0.05325314,-0.01724239,-0.00044067,0.00018919,1.00035894,0.02090458,0.0276184,0.0057983,0
9009,-20,43,0.00001831,0.00109255,0.99880981,0.09353645,-0.04562375,-0.0019836,0.00016968,0.00006711,0.99968755,-0.0019836,0.05050658,0.01342769,0
9024,-20,43,-0.00028687,0.0017029,0.99880981,0.08590706,-0.03036496,0.00564579,-0.00007446,0.00018919,0.9988941,0.01327519,0.01998901,0.01342769,0
9039,-20,43,-0.00108032,0.00127566,0.99984741,0.07064827,-0.03036496,-0.0019836,0.00029175,-0.00005496,0.99956548,-0.0019836,0.0276184,0.02105709,0
9054,-20,43,-0.00022583,0.00078738,0.99996948,0.09353645,-0.01510617,-0.0019836,0.00120728,0.00012815,0.99932134,-0.009613,0.05050658,-0.0018311,0
9069,-20,43,-0.00114136,0.00078738,1.00106812,0.12405403,-0.04562375,0.01327519,0.00010864,-0.00017703,1.00041997,-0.01724239,0.0276184,-0.01708988,0
9083,-20,42,-0.00022583,0.00084841,1.00039673,0.12405403,-0.00747677,-0.0019836,0.00047485,-0.00036013,1.00017583,-0.02487179,0.0352478,0.0057983,0
9098,-17,42,0.00026245,0.0002991,1.00003052,0.13168342,0.00015262,0.00564579,0.00078003,0.00018919,0.99974859,-0.009613,0.01235961,0.05920406,0
9113,-17,42,0.00001831,0.00023806,1.00033569,0.13168342,-0.02273556,0.02090458,0.00004761,0.00037229,1.00090826,-0.01724239,-0.01052857,0.08972163,0
9128,-17,42,0.00050659,0.00005496,1.00088501,0.162201,-0.00747677,0.02090458,0.00114624,0.00098264,1.00103033,-0.03250118,0.00473022,0.05157467,0
9143,-17,42,0.00007934,-0.00049436,0.99935913,0.15457161,0.00015262,0.00564579,-0.0003186,0.00116575,1.00188482,-0.01724239,-0.04867554,0.03631588,0
9158,-17,42,-0.00053101,-0.00049436,0.99978638,0.13168342,-0.00747677,0.01327519,-0.00050171,0.00140989,1.00170171,-0.02487179,-0.03341676,0.02868648,0
9172,-17,42,0.00050659,-0.00006711,1.00057983,0.14694221,-0.01510617,-0.0019836,-0.00056274,0.0007385,1.00109136,0.00564579,-0.01815797,0.04394527,0
9187,-16,42,0.00081177,-0.00049436,1.00180054,0.14694221,-0.02273556,-0.0019836,-0.00153931,0.00098264,1.00103033,0.02090458,-0.04104615,0.03631588,0
9202,-16,42,0.00038452,-0.00049436,0.99978638,0.162201,-0.03036496,0.00564579,0.00004761,0.00086057,1.00017583,0.00564579,-0.01815797,0.02105709,0
9217,-16,42,0.00056763,-0.0005554,0.9992981,0.13931282,-0.03036496,-0.0019836,-0.00050171,0.00079954,1.00139654,0.00564579,-0.01815797,0.02105709,0
9232,-16,42,-0.0003479,-0.0005554,1.00112915,0.11642464,-0.02273556,-0.009613,-0.00050171,0.0005554,1.00054204,0.02090458,0.01998901,0.01342769,0
9246,-16,42,0.00105591,-0.00043333,1.00039673,0.08590706,0.00015262,-0.01724239,0.00029175,0.0007385,0.99950445,0.02090458,0.0276184,0.01342769,0
9261,-16,42,0.00062866,-0.00000608,0.99984741,0.07064827,-0.03799435,-0.02487179,-0.00037964,0.00031126,1.00005376,0.02853398,0.01235961,0.04394527,0
9276,-14,39,0.00007934,0.00011599,1.0005188,0.07064827,-0.03036496,-0.02487179,0.0009021,0.00000608,0.99926031,-0.0019836,0.05813598,0.02868648,0
9291,-14,39,0.00050659,0.0002991,1.00039673,0.10116585,-0.03799435,-0.0019836,0.00120728,0.00037229,0.99938238,-0.0019836,0.01235961,0.04394527,0
9306,-14,39,-0.0001648,0.00078738,0.99966431,0.10116585,-0.06851193,0.01327519,0.00059692,0.00031126,0.99913824,-0.0019836,0.00473022,0.03631588,0
9321,-14,39,0.00081177,0.00078738,0.99972534,0.12405403,-0.02273556,-0.0019836,0.00102417,0.00018919,0.99828374,-0.0019836,0.01235961,-0.00946049,0
9335,-14,39,0.00014038,0.0004822,0.99966431,0.13931282,-0.04562375,-0.01724239,-0.00037964,-0.00005496,0.99926031,-0.0019836,-0.01052857,-0.0018311,0
9350,-14,39,-0.00053101,0.0002991,0.99996948,0.13931282,0.00015262,-0.02487179,-0.00001343,0.00031126,0.99968755,-0.0019836,-0.00289918,-0.01708988,0
9365,-14,39,0.00020142,-0.00037229,0.99935913,0.13931282,-0.01510617,-0.009613,-0.00001343,0.00061643,1.00017583,-0.03250118,-0.01815797,-0.01708988,0
9380,-15,36,0.00026245,-0.00037229,0.99935913,0.14694221,-0.03036496,-0.009613,-0.00050171,0.00006711,0.99987066,0.01327519,-0.03341676,-0.0018311,0
9395,-15,36,0.00081177,-0.00018919,0.99868774,0.13931282,-0.02273556,-0.01724239,0.00059692,-0.00005496,0.99987066,0.01327519,0.0276184,0.0057983,0
9409,-15,36,0.00093384,-0.00018919,0.99887085,0.13931282,-0.01510617,-0.0019836,-0.00080688,0.00049436,1.00084722,0.02853398,0.00473022,-0.01708988,0
9424,-15,36,0.00020142,-0.00043333,0.99862671,0.13931282,0.00778202,-0.009613,0.00023071,0.00110471,1.00066411,0.02853398,0.0352478,0.01342769,0
9439,-15,36,0.00136108,-0.00043333,0.9982605,0.15457161,-0.02273556,-0.02487179,-0.00062378,0.00116575,1.00121343,0.02090458,0.01235961,0.03631588,0
9454,-15,36,0.00038452,-0.00018919,0.99850464,0.13168342,-0.04562375,-0.01724239,-0.00105103,0.00128782,1.00023687,0.03616337,0.01998901,0.03631588,0
9469,-17,36,0.0006897,0.00017703,0.99758911,0.09353645,-0.00747677,0.01327519,-0.00001343,0.00079954,0.99968755,0.02090458,0.04287719,0.05920406,0
9484,-17,32,0.00032349,0.00005496,0.99899292,0.10879524,-0.03036496,-0.0019836,-0.00098999,0.00067747,1.00048101,0.03616337,0.01235961,0.04394527,0
9498,-17,32,-0.00028687,0.00023806,0.99984741,0.13931282,-0.06851193,-0.0019836,-0.00019653,0.00043333,1.00005376,0.03616337,0.05050658,0.01342769,0
9513,-17,32,0.00001831,0.00078738,0.99874878,0.14694221,-0.02273556,-0.01724239,-0.00050171,-0.00017703,1.00005376,0.04379277,0.01235961,0.05157467,0
9528,-17,32,-0.00059204,0.00090945,0.99850464,0.13931282,-0.02273556,-0.009613,-0.00105103,-0.00005496,0.99938238,0.03616337,0.01235961,0.04394527,0
9543,-17,32,0.00038452,0.00109255,0.99911499,0.13168342,-0.02273556,0.01327519,-0.00019653,-0.00011599,0.99938238,0.02853398,0.0276184,0.01342769,0
9558,-17,32,0.00062866,0.00084841,0.99984741,0.12405403,-0.03799435,0.02090458,-0.00001343,-0.00017703,0.99999273,0.02853398,0.01998901,0.02868648,0
9572,-21,32,0.00001831,0.00115359,0.99978638,0.13168342,-0.03036496,0.00564579,0.00047485,0.00018919,0.99980962,0.03616337,0.01235961,0.05157467,0
9587,-21,32,0.00014038,0.00103152,1.00027466,0.11642464,0.00015262,-0.009613,0.00078003,0.00043333,0.99932134,0.04379277,-0.00289918,0.04394527,0
9602,-21,32,0.00020142,0.0004822,1.00088501,0.13931282,-0.02273556,0.01327519,-0.0003186,0.00086057,0.99956548,0.05905155,-0.01052857,0.07446285,0
9617,-21,32,0.00075073,0.0004822,1.00045776,0.12405403,-0.01510617,-0.009613,0.00053589,0.0005554,0.99944341,0.03616337,0.05813598,0.03631588,0
9632,-21,32,0.00123901,-0.00000608,0.99996948,0.14694221,0.00778202,-0.009613,0.00016968,0.00049436,1.00048101,0.02090458,0.01998901,0.03631588,0
9647,-21,32,0.00020142,-0.00025022,0.99935913,0.14694221,-0.02273556,-0.02487179,-0.00044067,0.00092161,1.00096929,0.02853398,-0.00289918,0.01342769,0
9661,-23,32,0.00038452,-0.00006711,0.99862671,0.13931282,0.00778202,-0.009613,0.00035278,0.00104368,1.00139654,0.00564579,0.01998901,0.05920406,0
9676,-23,34,0.0006897,-0.00006711,0.99905396,0.12405403,-0.03036496,0.00564579,-0.00050171,0.00122678,1.00127447,0.00564579,-0.02578736,0.03631588,0
9691,-23,34,0.00062866,-0.0007385,0.99911499,0.13168342,-0.03036496,-0.02487179,-0.00001343,0.00098264,1.0011524,0.04379277,-0.01815797,0.02868648,0
9706,-23,34,0.0006897,-0.0005554,0.99899292,0.11642464,-0.04562375,-0.0019836,-0.00007446,0.00104368,1.00231206,0.06668095,0.01998901,0.05157467,0
9721,-23,34,0.00007934,-0.00049436,1.00009155,0.13931282,-0.05325314,-0.0019836,-0.00105103,0.00104368,1.00218999,0.05905155,0.01998901,0.05157467,0
9735,-23,34,0.0006897,0.00036013,0.99893188,0.12405403,-0.03036496,0.00564579,0.00004761,0.00110471,1.00176275,0.04379277,0.0352478,0.05920406,0
9750,-23,34,-0.00028687,-0.00012815,0.99813843,0.11642464,-0.04562375,-0.009613,-0.00037964,0.00031126,1.00084722,0.04379277,0.0276184,0.08209224,0
9765,-25,34,0.00007934,0.00005496,0.99771118,0.10879524,-0.04562375,-0.02487179,0.00029175,-0.00011599,1.00035894,0.04379277,0.04287719,0.05157467,0
9780,-25,35,0.00075073,0.00017703,0.99905396,0.12405403,-0.03036496,-0.01724239,-0.00025757,-0.00011599,1.00127447,0.05142216,0.0276184,0.05920406,0
9795,-25,35,-0.00022583,0.0004822,0.99935913,0.11642464,-0.00747677,0.02090458,-0.00025757,0.00006711,1.00121343,0.05142216,0.0276184,0.06683345,0
9809,-25,35,-0.00022583,0.00042117,0.99905396,0.11642464,0.00015262,0.00564579,0.00053589,-0.00005496,1.00084722,0.02853398,0.0352478,0.04394527,0
9824,-25,35,-0.00071411,-0.00006711,1.0005188,0.11642464,-0.00747677,0.02090458,0.00029175,-0.00036013,1.00054204,0.02090458,0.01998901,0.04394527,0
9839,-25,35,-0.00022583,0.00023806,0.99917603,0.09353645,0.00778202,0.00564579,0.00151245,0.00018919,1.00023687,0.02853398,0.04287719,0.05920406,0
9854,-25,35,0.00056763,0.00017703,0.99917603,0.10879524,0.03829959,0.04379277,0.00084106,0.00006711,0.99956548,-0.009613,-0.01052857,0.04394527,0
9869,-25,35,-0.0001648,0.00005496,0.99954224,0.12405403,0.01541141,0.03616337,0.00029175,0.00037229,1.00060308,-0.02487179,0.00473022,0.05157467,0
9884,-25,34,-0.00004273,-0.0005554,0.99960327,0.13168342,0.00778202,0.02090458,0.00053589,0.00037229,1.00060308,-0.01724239,0.0352478,0.04394527,0
9899,-25,34,0.00007934,0.00023806,0.9994812,0.11642464,0.00778202,0.02853398,0.00041382,0.00025022,1.00023687,-0.009613,0.00473022,0.03631588,0
9913,-25,34,0.00020142,-0.00006711,0.99911499,0.10879524,0.00778202,0.02090458,0.00004761,0.00043333,1.00157964,0.00564579,-0.01052857,0.04394527,0
9928,-25,34,0.0008728,-0.00043333,0.99899292,0.13168342,0.00778202,0.01327519,0.00029175,0.00110471,1.00176275,-0.02487179,-0.00289918,0.05157467,0
9943,-27,34,0.0006897,-0.00043333,0.99935913,0.15457161,0.00015262,0.01327519,-0.00092896,0.00092161,1.00206792,-0.01724239,-0.00289918,0.05157467,0
9958,-27,34,0.00075073,-0.00086057,0.99960327,0.13168342,-0.02273556,-0.009613,0.00004761,0.00104368,1.00109136,0.01327519,0.0276184,0.05920406,0
9973,-27,34,0.00075073,-0.0007385,0.99874878,0.10116585,-0.03036496,-0.009613,0.00029175,0.00128782,1.00048101,0.01327519,-0.01815797,0.06683345,0
9987,-27,34,0.00014038,-0.00037229,0.99887085,0.10879524,-0.04562375,-0.02487179,-0.00001343,0.00110471,1.00109136,0.02090458,-0.01815797,0.08209224,0
10002,-27,34,0.00032349,0.0002991,0.99801636,0.11642464,-0.03036496,-0.02487179,0.00041382,0.00049436,1.00054204,0.03616337,0.01998901,0.05157467,0
10017,-27,34,0.00050659,0.0002991,0.99795532,0.09353645,-0.03036496,-0.01724239,0.00016968,0.00043333,1.00157964,0.01327519,-0.01052857,0.07446285,0
10032,-27,34,0.00020142,0.00054324,0.99783325,0.10879524,-0.04562375,0.00564579,-0.00007446,0.00043333,1.00005376,0.02853398,0.00473022,0.04394527,0
10047,-31,34,0.00026245,0.00090945,0.99813843,0.10879524,-0.05325314,0.01327519,0.00065796,0.00006711,1.0002979,0.01327519,0.0276184,0.02105709,0
10062,-31,34,-0.00065308,0.00090945,0.99966431,0.10879524,-0.05325314,-0.009613,-0.00068481,0.00025022,1.00066411,0.05142216,0.0276184,-0.01708988,0
10076,-31,34,0.00038452,0.00054324,0.99942017,0.13931282,-0.01510617,-0.009613,0.00096313,0.00049436,0.99968755,0.02853398,0.0352478,0.01342769,0
10091,-31,37,-0.00040894,0.00060427,0.99954224,0.13931282,-0.00747677,-0.01724239,-0.00044067,0.00012815,0.99980962,0.02090458,-0.00289918,0.0057983,0
10106,-31,37,-0.00071411,0.00011599,1.00039673,0.13168342,-0.01510617,-0.009613,0.00096313,-0.00023806,0.99871099,0.02090458,0.01235961,-0.00946049,0
10121,-31,37,0.00020142,0.00017703,0.9992981,0.11642464,0.00015262,-0.01724239,0.00108521,0.00006711,0.99919927,0.00564579,0.01235961,0.01342769,0
